date,phone.number,transaction.amount
2022-08-30,5053401364,132
2022-08-30,5056469177,42
2022-08-30,9562359843,126
2022-08-30,9899104469,15
2022-08-30,8633925296,54
2022-08-30,5056791068,65
2022-08-30,5056062068,12
2022-08-30,5056133568,128
2022-08-30,4722980215,7
2022-08-30,8729449796,32
2022-08-30,9452435564,122
2022-08-30,9859529654,50
2022-08-30,9844391509,62
2022-08-30,5056444642,34
2022-08-30,5056026924,12
2022-08-30,9864486163,15
2022-08-30,5053984969,120
2022-08-30,9896955005,28
2022-08-30,5054787187,73
2022-08-30,5052490027,32
2022-08-30,4722141650,103
2022-08-30,5056071024,22
2022-08-30,5056469029,12
2022-08-30,9868876840,129
2022-08-30,5056329715,6
2022-08-30,4803463474,124
2022-08-30,8408187889,18
2022-08-30,5056099555,23
2022-08-30,5052566410,11
2022-08-30,5056694003,32
2022-08-30,5056391882,51
2022-08-30,5056713240,7
2022-08-30,8472548970,41
2022-08-30,5056469029,66
2022-08-30,7864663735,98
2022-08-30,9713086428,9
2022-08-30,4722226294,27
2022-08-30,4722530046,45
2022-08-30,5052615308,24
2022-08-31,5052354031,50
2022-08-31,9856239159,29
2022-08-31,6516327419,105
2022-08-31,5054081618,29
2022-08-31,9518637589,29
2022-08-31,4722979848,9
2022-08-31,5056462753,10
2022-08-31,5056934719,32
2022-08-31,9514696926,29
2022-08-31,4722634713,119
2022-08-31,5057543683,6
2022-08-31,9804827046,130
2022-08-31,5056440943,16
2022-08-31,5056136467,12
2022-08-31,8728936251,50
2022-08-31,4722739079,20
2022-08-31,9366601302,48
2022-08-31,7859476951,105
2022-08-31,9855311252,52
2022-08-31,4722090019,40
2022-08-31,9797517581,114
2022-08-31,8624723842,113
2022-08-31,4722580346,32
2022-08-31,9123255489,130
2022-08-31,9515829037,14
2022-08-31,7863392224,8
2022-08-31,9474184225,11
2022-08-31,5056443230,126
2022-08-31,5056469976,57
2022-08-31,9727110378,45
2022-08-31,6674729796,139
2022-08-31,9849825041,17
2022-08-31,9847605477,51
2022-08-31,5056700186,116
2022-08-31,5056465556,35
2022-08-31,5056467685,28
2022-08-31,9898601653,122
2022-08-31,8789518212,112
2022-08-31,6827079476,108
2022-08-31,4803463474,32
2022-08-31,9738351052,48
2022-08-31,5056464991,8
2022-09-01,6896531654,10
2022-09-01,9859732372,11
2022-09-01,8728936251,114
2022-09-01,9736500577,119
2022-09-01,5056463199,24
2022-09-01,9452435564,130
2022-09-01,5058216635,35
2022-09-01,5053512521,37
2022-09-01,9593309496,10
2022-09-01,7707660942,9
2022-09-01,9855030779,132
2022-09-01,4722998705,101
2022-09-01,7729919993,52
2022-09-01,5054758941,7
2022-09-01,9844391509,4
2022-09-01,5056318521,14
2022-09-01,9807103355,123
2022-09-01,7818450688,6
2022-09-01,5056462505,110
2022-09-01,9798051198,37
2022-09-01,4722593551,34
2022-09-01,5055568825,52
2022-09-01,6786887855,51
2022-09-01,5052059378,31
2022-09-01,5056026924,32
2022-09-01,5056445614,56
2022-09-01,5056542907,132
2022-09-01,5056445700,48
2022-09-01,8646513365,58
2022-09-01,6896531654,143
2022-09-01,5055568825,43
2022-09-01,5058001510,16
2022-09-02,8705538168,25
2022-09-02,5054081618,55
2022-09-02,5056034415,38
2022-09-02,5056218134,127
2022-09-02,5056449145,58
2022-09-02,9066271357,133
2022-09-02,9848508510,17
2022-09-02,4722605204,12
2022-09-02,5054763908,45
2022-09-02,4722169863,54
2022-09-02,8408187889,29
2022-09-02,5056461546,35
2022-09-02,9364883207,55
2022-09-02,9898248126,37
2022-09-02,5059321289,59
2022-09-02,9867379891,28
2022-09-02,7728158437,9
2022-09-02,9032612985,43
2022-09-02,9862527763,137
2022-09-02,8638731681,127
2022-09-02,7544970170,23
2022-09-02,7746798890,29
2022-09-02,9842556481,10
2022-09-02,5056167322,33
2022-09-02,5056449973,152
2022-09-02,5054787187,125
2022-09-02,5054328700,46
2022-09-02,9897004355,43
2022-09-02,5056445543,59
2022-09-02,9853831966,53
2022-09-02,5055974589,44
2022-09-02,9713086428,37
2022-09-02,9853448813,38
2022-09-02,7867982915,48
2022-09-02,4847928314,12
2022-09-02,5056461056,115
2022-09-02,9518637589,14
2022-09-03,9713086428,34
2022-09-03,9452435564,48
2022-09-03,5055634103,126
2022-09-03,9522738153,57
2022-09-03,5056442604,125
2022-09-03,4722756651,131
2022-09-03,9725500899,11
2022-09-03,5056443230,49
2022-09-03,5743211524,31
2022-09-03,5057228649,51
2022-09-03,5053401364,12
2022-09-03,5059539653,46
2022-09-03,5056598144,34
2022-09-03,9843122424,126
2022-09-03,4722863005,32
2022-09-03,7749708687,10
2022-09-03,4722744821,45
2022-09-03,5056440123,43
2022-09-03,5056263852,120
2022-09-03,5056647985,11
2022-09-03,7863558139,5
2022-09-03,5056325660,30
2022-09-03,4722923974,121
2022-09-03,7754227990,29
2022-09-03,6815446408,15
2022-09-03,5055420273,126
2022-09-03,5056443299,5
2022-09-03,7573200304,23
2022-09-03,4722066945,5
2022-09-03,5056461555,54
2022-09-03,9848949801,24
2022-09-03,7867350815,31
2022-09-03,5056006673,28
2022-09-03,5056867377,30
2022-09-03,9868760413,10
2022-09-03,9713092704,34
2022-09-03,4479757722,50
2022-09-03,4722913394,25
2022-09-03,9714475959,7
2022-09-03,5056442720,22
2022-09-03,4722056329,121
2022-09-03,4722419102,117
2022-09-03,7705348554,116
2022-09-03,9787346437,114
2022-09-04,4722813296,27
2022-09-04,5056462557,8
2022-09-04,5056449517,12
2022-09-04,9853485465,129
2022-09-04,9857156709,9
2022-09-04,4722133172,53
2022-09-04,5056943770,35
2022-09-04,7867350815,14
2022-09-04,9862484536,138
2022-09-04,7817854007,48
2022-09-04,9797619517,14
2022-09-04,8783375491,33
2022-09-04,7653651963,101
2022-09-04,5056462505,18
2022-09-04,9843122424,57
2022-09-04,6783423206,49
2022-09-04,5057213808,122
2022-09-04,5054787187,14
2022-09-04,4722978307,64
2022-09-04,5056329715,10
2022-09-04,7707660942,52
2022-09-04,5056617744,10
2022-09-04,9799025150,17
2022-09-04,5056340129,11
2022-09-04,4722315204,42
2022-09-04,5052207222,122
2022-09-04,5056467232,29
2022-09-04,7432288304,115
2022-09-04,4722896920,16
2022-09-04,5056469467,13
2022-09-04,4479757722,5
2022-09-04,5056443770,35
2022-09-04,5056462820,11
2022-09-04,9785174934,140
2022-09-04,5056221360,130
2022-09-04,9724045171,34
2022-09-04,7405528201,130
2022-09-04,9848949801,128
2022-09-04,9845234942,8
2022-09-04,5055386050,122
2022-09-04,8503497634,7
2022-09-05,4722508551,41
2022-09-05,9844114975,32
2022-09-05,4722096455,53
2022-09-05,7653733823,30
2022-09-05,8728477994,35
2022-09-05,5057543683,28
2022-09-05,5056449451,115
2022-09-05,5056468417,54
2022-09-05,8355761100,41
2022-09-05,5055634103,64
2022-09-05,9862394094,139
2022-09-05,9849204294,10
2022-09-05,7867795905,46
2022-09-05,9844559823,27
2022-09-05,5056465400,117
2022-09-05,9802872520,58
2022-09-05,7818635349,11
2022-09-05,4792334024,10
2022-09-05,7814342728,57
2022-09-05,8705538168,115
2022-09-05,4722315204,17
2022-09-05,5056469976,105
2022-09-05,5055396209,34
2022-09-05,5058955281,31
2022-09-05,5058960509,104
2022-09-05,9847007969,10
2022-09-05,9802262899,55
2022-09-05,5052615308,44
2022-09-05,5055339181,12
2022-09-05,5056004699,27
2022-09-05,8646930570,11
2022-09-05,9714475959,45
2022-09-05,7854309842,55
2022-09-05,5054214854,37
2022-09-05,9727391929,124
2022-09-05,5056461056,53
2022-09-05,7863558139,23
2022-09-05,5056678197,58
2022-09-05,8503497634,50
2022-09-05,8783595817,27
2022-09-05,9867996156,28
2022-09-05,5056461546,24
2022-09-05,8635440489,37
2022-09-06,5053512521,12
2022-09-06,5056242243,9
2022-09-06,5056440688,8
2022-09-06,4722566632,24
2022-09-06,9566170631,6
2022-09-06,5057699481,50
2022-09-06,5056025211,12
2022-09-06,7609608938,46
2022-09-06,9805019714,34
2022-09-06,9849202580,129
2022-09-06,7853678993,48
2022-09-06,8708921168,28
2022-09-06,9527231120,116
2022-09-06,9599034385,53
2022-09-06,5056469467,9
2022-09-06,7869982037,120
2022-09-06,8726577713,51
2022-09-06,5056462249,12
2022-09-06,9452658968,13
2022-09-06,5056449092,7
2022-09-06,7818635349,28
2022-09-06,5056649374,49
2022-09-06,5056463199,115
2022-09-06,9847275932,9
2022-09-06,9789963750,11
2022-09-06,5056449083,36
2022-09-06,2819635082,122
2022-09-06,5056221360,28
2022-09-06,9713079967,29
2022-09-06,7868297523,8
2022-09-06,5056180166,109
2022-09-06,5055658910,38
2022-09-06,4722487453,38
2022-09-06,5054129795,121
2022-09-06,9806743296,57
2022-09-06,5056625363,56
2022-09-06,5057343854,43
2022-09-06,8726577713,40
2022-09-06,9548830907,114
2022-09-07,5056445951,61
2022-09-07,5056051746,52
2022-09-07,9364883207,62
2022-09-07,5054081618,52
2022-09-07,8626483565,7
2022-09-07,9856239159,53
2022-09-07,5056625363,128
2022-09-07,4722521697,6
2022-09-07,7819255661,50
2022-09-07,5056976129,128
2022-09-07,5056584192,106
2022-09-07,5056700186,30
2022-09-07,7748551710,34
2022-09-07,5056034415,124
2022-09-07,5056448284,120
2022-09-07,5056440524,121
2022-09-07,5056791068,13
2022-09-07,6783298750,21
2022-09-07,5052764407,110
2022-09-07,5057543683,102
2022-09-07,5056445885,28
2022-09-07,5743253885,46
2022-09-07,5056444112,30
2022-09-07,8653080324,113
2022-09-07,5055822869,33
2022-09-07,5052566410,56
2022-09-07,7863391513,127
2022-09-07,7858732744,102
2022-09-07,4722998543,54
2022-09-07,5056563382,134
2022-09-07,7544970170,53
2022-09-07,5056263852,131
2022-09-07,5056464957,100
2022-09-07,5056072487,51
2022-09-07,7819079428,13
2022-09-07,9849202580,130
2022-09-07,5054214854,33
2022-09-07,9547452524,13
2022-09-07,5056447023,43
2022-09-07,5053268274,33
2022-09-07,9797517581,115
2022-09-07,9154269977,45
2022-09-07,6802531352,63
2022-09-07,7863558139,121
2022-09-07,8408187889,13
2022-09-08,9734697055,9
2022-09-08,4722605204,93
2022-09-08,9566386865,16
2022-09-08,5822475441,16
2022-09-08,5056469029,129
2022-09-08,8729449796,121
2022-09-08,8785517999,15
2022-09-08,5058462778,8
2022-09-08,7738096448,7
2022-09-08,4722656338,29
2022-09-08,7868218519,12
2022-09-08,9853301710,9
2022-09-08,5056462820,44
2022-09-08,5057559517,25
2022-09-08,9799412668,57
2022-09-08,5056466959,115
2022-09-08,4722530046,135
2022-09-08,4722967899,36
2022-09-08,5056440319,114
2022-09-08,5056808607,134
2022-09-08,8728475548,12
2022-09-08,5056336181,8
2022-09-08,5056542907,44
2022-09-08,5056598144,32
2022-09-08,5055822869,24
2022-09-08,5053582746,25
2022-09-08,7609608938,35
2022-09-08,8728771482,43
2022-09-08,5056441445,56
2022-09-08,9807560102,45
2022-09-08,9797619517,124
2022-09-08,5056463504,57
2022-09-08,9566170631,28
2022-09-08,5053657468,112
2022-09-08,5053408820,42
2022-09-08,5056391882,36
2022-09-08,9517995330,57
2022-09-08,8654546512,118
2022-09-08,6805266139,61
2022-09-09,5056847551,46
2022-09-09,4722419102,12
2022-09-09,9452435564,14
2022-09-09,8704247123,115
2022-09-09,9853485465,30
2022-09-09,9849688813,122
2022-09-09,7854309842,139
2022-09-09,4722813296,11
2022-09-09,7862740737,52
2022-09-09,8654546512,30
2022-09-09,5056444574,55
2022-09-09,4722833029,52
2022-09-09,5056919954,12
2022-09-09,5056443550,34
2022-09-09,9805613149,108
2022-09-09,4722045129,31
2022-09-09,9843654129,9
2022-09-09,5056449517,31
2022-09-09,7863558139,10
2022-09-09,5056862245,125
2022-09-09,5056133568,5
2022-09-09,9845001933,7
2022-09-09,8269368900,26
2022-09-10,9795546253,25
2022-09-10,9867379891,16
2022-09-10,5055822869,35
2022-09-10,9854370463,11
2022-09-10,9718238513,40
2022-09-10,5056448723,57
2022-09-10,5054182893,12
2022-09-10,5056440693,14
2022-09-10,5055881220,116
2022-09-10,5057804824,42
2022-09-10,5056026924,14
2022-09-10,6893315237,12
2022-09-10,5724591181,29
2022-09-10,9853301710,45
2022-09-10,5057343854,9
2022-09-10,9848508510,6
2022-09-10,4722023722,118
2022-09-10,5055867117,48
2022-09-10,6146133093,39
2022-09-10,4634355458,124
2022-09-10,4722179999,48
2022-09-10,5052336861,33
2022-09-10,9798137235,22
2022-09-10,5056449270,45
2022-09-10,5058462778,103
2022-09-10,4722468425,118
2022-09-10,4722792119,43
2022-09-10,8326610070,13
2022-09-10,8605967517,11
2022-09-10,8702617860,137
2022-09-10,8173344358,32
2022-09-10,5056447792,11
2022-09-10,4722180500,48
2022-09-10,9727391929,123
2022-09-10,5053681939,21
2022-09-10,9868953270,50
2022-09-10,5056443939,52
2022-09-11,5056449517,119
2022-09-11,7867352070,34
2022-09-11,7859609427,137
2022-09-11,4479757722,57
2022-09-11,5058340333,33
2022-09-11,4803463474,27
2022-09-11,8726715038,117
2022-09-11,5056263852,37
2022-09-11,5056467378,60
2022-09-11,4722855396,9
2022-09-11,9855311252,9
2022-09-11,6815446408,47
2022-09-11,5056791068,8
2022-09-11,5056449363,119
2022-09-11,5053657468,43
2022-09-11,9303637458,35
2022-09-11,4479757722,9
2022-09-11,4722581574,125
2022-09-11,9845001933,53
2022-09-11,4722231225,127
2022-09-11,9895433784,56
2022-09-11,5058336275,45
2022-09-11,5056982969,29
2022-09-11,5056442617,53
2022-09-11,5056805191,111
2022-09-11,9803031987,9
2022-09-11,7814168471,9
2022-09-11,8605349973,32
2022-09-11,8472548970,29
2022-09-11,9847605477,48
2022-09-11,8646930570,7
2022-09-11,8728475548,113
2022-09-11,4722913394,36
2022-09-11,8704247123,47
2022-09-11,4722231225,52
2022-09-12,5052436875,49
2022-09-12,5057417101,35
2022-09-12,5053656673,28
2022-09-12,5056444642,115
2022-09-12,5057610822,49
2022-09-12,9738433451,7
2022-09-12,9899204580,47
2022-09-12,6609896679,24
2022-09-12,6514782629,28
2022-09-12,8653080324,123
2022-09-12,4722207239,20
2022-09-12,9855311252,11
2022-09-12,7738096448,128
2022-09-12,9725500899,41
2022-09-12,7819079428,12
2022-09-12,7405528201,102
2022-09-12,9066271357,53
2022-09-12,8355761100,11
2022-09-12,9807560102,55
2022-09-12,9847275932,6
2022-09-12,9868085752,34
2022-09-12,9807560102,31
2022-09-12,5056167322,8
2022-09-12,4722998543,8
2022-09-12,5058873290,56
2022-09-12,5056449270,127
2022-09-12,9718238513,125
2022-09-12,5864434872,6
2022-09-12,5059015801,22
2022-09-12,9852981332,11
2022-09-12,9436824465,119
2022-09-12,9713355319,118
2022-09-12,9849954923,132
2022-09-12,8727964815,36
2022-09-13,5055822869,114
2022-09-13,9712455532,10
2022-09-13,4722979848,15
2022-09-13,5056462249,24
2022-09-13,9803592777,9
2022-09-13,9849648270,11
2022-09-13,9842495790,115
2022-09-13,9123255489,40
2022-09-13,5053984969,122
2022-09-13,5052422922,12
2022-09-13,5058166332,10
2022-09-13,8173344358,16
2022-09-13,5057105173,99
2022-09-13,5056466925,45
2022-09-13,8543590741,42
2022-09-13,7432288304,27
2022-09-13,8607079857,6
2022-09-13,5056445938,128
2022-09-13,5054182893,129
2022-09-13,5056617744,38
2022-09-13,4722045129,12
2022-09-13,9713092704,40
2022-09-13,5053561088,15
2022-09-13,5056462878,45
2022-09-13,6783298750,57
2022-09-13,9309488768,11
2022-09-13,9474184225,124
2022-09-13,9792673180,49
2022-09-13,5059271389,34
2022-09-13,4634355458,11
2022-09-13,5056631870,13
2022-09-13,4722836711,9
2022-09-13,8726715038,34
2022-09-13,9897004355,46
2022-09-13,9788280383,32
2022-09-14,5056700186,128
2022-09-14,9799025150,7
2022-09-14,4722231225,24
2022-09-14,4722954225,142
2022-09-14,9868876840,27
2022-09-14,5056967852,27
2022-09-14,5056137065,50
2022-09-14,5052229224,36
2022-09-14,8727295189,7
2022-09-14,8656921081,6
2022-09-14,4722896920,31
2022-09-14,8137592535,9
2022-09-14,7814342728,31
2022-09-14,5056179536,11
2022-09-14,9566386865,137
2022-09-14,8658102872,45
2022-09-14,8726577713,62
2022-09-14,5056598144,131
2022-09-14,5056449270,44
2022-09-14,4722628410,32
2022-09-14,5055420273,33
2022-09-14,7862086242,11
2022-09-14,9797517581,55
2022-09-15,7638992703,116
2022-09-15,3187054564,115
2022-09-15,5056329715,118
2022-09-15,5056263852,10
2022-09-15,5056442237,15
2022-09-15,5056847551,25
2022-09-15,5056463504,36
2022-09-15,5053988595,46
2022-09-15,5056462753,15
2022-09-15,9792780903,102
2022-09-15,5056444591,27
2022-09-15,4722581574,10
2022-09-15,9847275932,66
2022-09-15,7867352070,39
2022-09-15,5056462557,30
2022-09-15,9527453111,124
2022-09-15,8649145320,64
2022-09-15,9869684240,34
2022-09-15,9526484578,46
2022-09-15,5056461814,52
2022-09-15,5743253885,127
2022-09-15,9725500899,58
2022-09-15,5056441763,37
2022-09-15,5052229224,34
2022-09-15,5056812637,11
2022-09-15,4722836711,7
2022-09-15,5056443230,39
2022-09-15,8568043635,46
2022-09-15,5056440012,33
2022-09-15,5056467498,136
2022-09-15,5056446398,54
2022-09-15,9518637589,12
2022-09-15,4722964858,10
2022-09-15,9705328777,62
2022-09-15,7758509293,29
2022-09-15,9738351052,126
2022-09-15,9846925504,57
2022-09-15,7578133250,128
2022-09-15,4722836711,48
2022-09-15,4722098290,8
2022-09-15,4722028201,126
2022-09-16,7738096448,58
2022-09-16,9862674810,51
2022-09-16,5057559517,26
2022-09-16,9843205575,6
2022-09-16,9787346437,130
2022-09-16,5855386241,14
2022-09-16,9853374543,5
2022-09-16,5056713240,30
2022-09-16,7578133250,158
2022-09-16,7813457607,49
2022-09-16,5753590761,15
2022-09-16,5059539653,52
2022-09-16,9862674810,61
2022-09-16,5056324447,13
2022-09-16,8728665271,128
2022-09-16,8728936251,108
2022-09-16,8545706696,54
2022-09-16,5059511490,10
2022-09-16,9842011887,123
2022-09-16,5056449517,32
2022-09-16,5823568521,63
2022-09-16,4722870612,123
2022-09-16,5056441763,53
2022-09-16,8545706696,6
2022-09-16,4722268385,105
2022-09-16,5056465290,28
2022-09-16,9847606492,9
2022-09-16,9713086428,58
2022-09-16,5052764407,37
2022-09-16,5058873290,43
2022-09-16,9847562019,116
2022-09-16,9865688625,121
2022-09-16,5056062068,10
2022-09-16,9847275932,50
2022-09-16,5056440693,12
2022-09-16,7707660942,12
2022-09-16,9899204580,33
2022-09-16,9803592777,9
2022-09-16,5056440810,39
2022-09-16,7854612504,130
2022-09-16,5056179465,15
2022-09-17,5055684089,13
2022-09-17,9792780903,122
2022-09-17,9863029859,129
2022-09-17,5056812637,15
2022-09-17,5056678197,135
2022-09-17,5052229224,14
2022-09-17,5056460154,51
2022-09-17,5056443282,6
2022-09-17,5056441824,117
2022-09-17,5057343854,56
2022-09-17,9452435564,26
2022-09-17,8789902457,11
2022-09-17,8784879269,12
2022-09-17,9474652834,54
2022-09-17,9809371502,113
2022-09-17,9895284576,15
2022-09-17,4722226294,23
2022-09-17,4803463474,26
2022-09-17,5056148303,9
2022-09-17,5056443230,111
2022-09-17,5055405305,10
2022-09-17,4722915712,6
2022-09-17,5056934719,59
2022-09-17,8504648192,112
2022-09-17,9567600611,124
2022-09-17,5056742429,48
2022-09-17,4722581574,41
2022-09-17,5056919954,41
2022-09-17,8137592535,17
2022-09-17,5056445511,8
2022-09-17,9862394094,46
2022-09-18,9715688684,122
2022-09-18,5056449145,48
2022-09-18,7694501086,123
2022-09-18,7867795905,29
2022-09-18,8626483565,11
2022-09-18,5056468417,29
2022-09-18,9793360336,127
2022-09-18,4722126952,123
2022-09-18,5056443235,96
2022-09-18,5058340333,42
2022-09-18,9154269977,29
2022-09-18,5055403544,11
2022-09-18,5056445147,13
2022-09-18,5058960509,8
2022-09-18,5056464539,34
2022-09-18,7798000260,7
2022-09-18,4722197344,11
2022-09-18,5056449092,47
2022-09-18,4722881298,29
2022-09-18,4722244407,14
2022-09-18,4722566632,30
2022-09-18,5059015801,116
2022-09-18,5056034415,53
2022-09-18,8657422251,119
2022-09-18,9734381461,42
2022-09-18,8473165817,111
2022-09-18,8788190657,34
2022-09-18,7854309842,105
2022-09-18,8608900057,33
2022-09-18,5056468719,29
2022-09-18,8473165817,115
2022-09-18,9897703995,44
2022-09-18,9525270670,24
2022-09-18,5056469029,46
2022-09-18,5058235155,56
2022-09-18,4722018173,42
2022-09-18,7432288304,143
2022-09-19,9709140996,49
2022-09-19,5056137065,46
2022-09-19,5057413596,51
2022-09-19,5056694003,50
2022-09-19,5053582746,114
2022-09-19,9786784848,47
2022-09-19,7819255661,129
2022-09-19,4722915712,63
2022-09-19,4722978307,13
2022-09-19,4722096455,30
2022-09-19,4722130825,27
2022-09-19,4722655865,119
2022-09-19,5056133568,5
2022-09-19,5056649374,14
2022-09-19,9849954923,35
2022-09-19,7544970170,9
2022-09-19,7854954271,13
2022-09-19,5056448812,41
2022-09-19,5056463151,36
2022-09-19,5056533571,13
2022-09-19,9864155787,32
2022-09-19,5056952122,14
2022-09-19,5057610822,11
2022-09-19,5056504301,49
2022-09-19,7748551710,51
2022-09-19,5056443770,24
2022-09-19,8579966579,62
2022-09-19,5057559517,135
2022-09-19,5059015801,33
2022-09-19,5056440943,51
2022-09-20,9868940946,29
2022-09-20,9806726606,8
2022-09-20,9843654129,55
2022-09-20,7867795905,64
2022-09-20,9802597919,32
2022-09-20,7863392224,120
2022-09-20,8708179303,56
2022-09-20,7738096448,36
2022-09-20,9899104469,56
2022-09-20,5056649374,35
2022-09-20,4722913394,13
2022-09-20,6802517439,53
2022-09-20,9543110110,127
2022-09-20,4722028201,104
2022-09-20,5056847551,32
2022-09-20,9848800003,54
2022-09-20,5059529550,28
2022-09-20,9705328777,126
2022-09-20,9855030779,53
2022-09-20,5056700186,12
2022-09-20,7752044361,127
2022-09-20,4722468425,28
